tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,directors
tt1779814,I Want to Get Married,2011,107,"['Comedy', 'Romance']",3.6,202.0,['nm0166714']
tt1781801,Dead Drunk,2007,72,['Horror'],7.4,59.0,['nm1082768']
tt1781812,Exit Humanity,2011,114,"['Drama', 'Horror']",5.2,4631.0,['nm2373106']
tt1781838,Isi Life Mein...!,2010,139,"['Comedy', 'Drama', 'Romance']",5.6,437.0,['nm4191586']
tt1781840,Jayne Mansfield's Car,2012,122,['Drama'],6.2,3356.0,['nm0000671']
tt1781922,No Escape,2015,103,"['Action', 'Thriller']",6.7,90076.0,['nm0235719']
tt1782453,Hail,2011,104,['Drama'],6.0,270.0,['nm0183849']
tt1782472,Klub schastya,2010,90,['Comedy'],4.2,103.0,['nm0436316']
tt1783377,Sri Rama Rajyam,2011,172,"['Drama', 'Fantasy']",6.7,1089.0,['nm0052677']
tt1784486,Julie,2011,80,['Drama'],4.1,117.0,['nm0920811']
tt1784589,Players,2012,163,"['Action', 'Crime', 'Thriller']",4.3,4801.0,"['nm0122216', 'nm0122217']"
tt1785670,Widows,2011,100,"['Comedy', 'Drama']",6.3,579.0,['nm0138759']
tt1786751,CBGB,2013,102,"['Crime', 'Drama', 'Music']",6.6,10788.0,['nm0589168']
tt1787046,Aku Masih Dara,2010,90,"['Comedy', 'Drama', 'Romance']",4.1,55.0,['nm0406881']
tt1787059,Damping Malam,2010,90,"['Drama', 'Horror', 'Thriller']",4.2,53.0,['nm0406881']
tt1787731,Jess + Moss,2011,83,['Drama'],6.4,965.0,['nm0422316']
tt1787758,Mad Bastards,2010,94,['Drama'],6.6,541.0,['nm1051863']
tt1792647,Cirque du Soleil: Worlds Away,2012,91,['Fantasy'],6.7,8162.0,['nm0011470']
tt1794796,Inazuma Eleven: The Movie,2010,90,"['Animation', 'Sport']",6.8,330.0,['nm1450721']
tt1795369,Frankenstein,2011,130,"['Drama', 'Horror', 'Sci-Fi']",8.6,4020.0,"['nm1229177', 'nm0000965']"
tt1796581,Parody Movie,2009,81,"['Adventure', 'Comedy', 'Sci-Fi']",5.6,75.0,['nm3043632']
tt1797449,My First Wedding,2011,102,"['Comedy', 'Romance']",6.0,1006.0,['nm1033668']
tt1797504,I Want You,2012,120,"['Drama', 'Romance']",6.8,16056.0,['nm2692858']
tt1798638,Sun on the Horizon,1996,45,['Documentary'],6.8,50.0,['nm0442905']
tt1799506,A Teia de Gelo,2012,100,"['Horror', 'Mystery', 'Thriller']",4.3,129.0,['nm0108333']
tt1801050,Dragons or Dinosaurs?,2010,86,"['Documentary', 'History']",5.8,78.0,['nm0887055']
tt1801051,Eyyvah Eyvah 2,2011,106,['Comedy'],6.6,15177.0,['nm1699659']
tt1803187,Löwenzahn - Das Kinoabenteuer,2011,90,"['Adventure', 'Family']",5.2,62.0,['nm0863633']
tt1804607,Miss Farkku-Suomi,2012,86,"['Comedy', 'Drama', 'Music']",6.4,886.0,['nm1136776']
tt1805479,A Quiet Outpost,2011,90,"['Drama', 'War']",6.7,369.0,['nm0538558']
tt1806896,Eldsjälen,2000,80,"['Drama', 'Fantasy', 'Romance']",8.0,90.0,['nm1839981']
tt1806913,Golmaal Again,2017,140,"['Action', 'Comedy', 'Fantasy']",4.9,10070.0,['nm1460159']
tt18072724,Stalked Within,2022,82,"['Drama', 'Thriller']",5.1,436.0,['nm3276655']
tt18073328,Blood & Gold,2023,98,"['Action', 'Drama', 'War']",6.5,12218.0,['nm0861826']
tt1807918,Ali Spicy,2005,105,"['Comedy', 'Music']",2.6,124.0,['nm1549002']
tt1807984,Bir Avuç Deniz,2011,109,['Drama'],4.4,1085.0,['nm4025732']
tt1808015,What a Beautiful Day,2011,97,['Comedy'],6.3,5872.0,['nm0638115']
tt1808197,Incir Reçeli,2011,94,"['Drama', 'Romance']",6.5,13802.0,['nm1741731']
tt1808659,Wasted Youth,2011,122,['Drama'],5.9,1018.0,"['nm3030296', 'nm1010128']"
tt1809231,Jackpot,2011,86,"['Action', 'Comedy', 'Crime']",6.6,3346.0,['nm0994368']
tt1809387,The War You Don't See,2010,97,"['Documentary', 'War']",8.4,1464.0,"['nm1207166', 'nm0683400']"
tt1810520,On the Sly,2011,77,['Family'],6.5,133.0,['nm0727599']
tt1810674,Lamp Post Lane,2010,57,"['Horror', 'Mystery', 'Thriller']",7.9,65.0,['nm4254672']
tt1810798,Last Winter,2011,103,['Drama'],5.8,188.0,['nm1235483']
tt1810815,The Spiritual World,2007,97,['Horror'],4.9,105.0,['nm4256765']
tt1810858,Wind Blast,2010,114,['Action'],5.1,415.0,['nm2433588']
tt1813235,Confluence,2011,53,"['Crime', 'Documentary', 'Drama']",6.9,72.0,"['nm3762886', 'nm3749622']"
tt1813314,The Mountain,2011,73,['Drama'],5.6,267.0,['nm1350461']
tt1813327,The Salt of Life,2011,90,"['Comedy', 'Romance']",6.3,1846.0,['nm0223924']
tt1813337,Grande Hotel,2010,57,"['Documentary', 'History']",7.2,62.0,['nm1785530']
tt1814655,KostyaNika. Vremya leta,2006,100,['Romance'],6.9,122.0,['nm3226863']
tt1814905,The Crying Dead,2011,77,"['Adventure', 'Horror', 'Thriller']",3.9,1330.0,['nm2598931']
tt1815609,Bedeni,2011,88,['Drama'],8.7,50.0,['nm1374867']
tt1815633,Casanovva,2012,169,"['Action', 'Romance']",3.5,688.0,['nm1754432']
tt1815673,The Fatherless,2011,104,['Drama'],6.5,249.0,['nm1001232']
tt1815799,Beloved,2011,133,"['Comedy', 'Drama', 'Musical']",6.2,2532.0,['nm0393394']
tt1816597,The Aggression Scale,2012,85,"['Action', 'Crime', 'Thriller']",5.9,3451.0,['nm1921345']
tt1817676,Girl in Progress,2012,93,"['Comedy', 'Drama']",5.6,6953.0,['nm0726638']
tt1817730,Opus,2011,87,"['Drama', 'Horror', 'Thriller']",4.2,104.0,['nm2094140']
tt1817771,Freaks of Nature,2015,92,"['Comedy', 'Horror', 'Sci-Fi']",5.9,12935.0,['nm0681852']
tt1820402,Bomb Squad,2011,83,['Action'],3.5,179.0,['nm2707062']
tt1821362,Case départ,2011,94,['Comedy'],5.8,2900.0,"['nm0826259', 'nm2561940', 'nm2660604']"
tt1821478,Kaavalan,2011,155,"['Action', 'Comedy', 'Drama']",7.0,7258.0,"['nm0796504', 'nm5589418']"
tt1821689,"It's a Great, Great World",2011,100,"['Comedy', 'Family']",6.6,82.0,['nm0867210']
tt1822204,Decision,2012,90,"['Drama', 'Family']",5.5,84.0,['nm2576051']
tt1822302,Sassy Pants,2012,88,"['Comedy', 'Drama']",6.1,1780.0,['nm0812298']
tt18228142,The Weapon,2023,85,"['Action', 'Thriller']",2.4,293.0,['nm1460101']
tt1823202,Sibir. Monamur,2011,102,['Drama'],7.6,2336.0,['nm3142989']
tt18233116,1921: Puzha Muthal Puzha Vare,2022,190,['History'],7.5,2395.0,['nm0015133']
tt18250130,Neymar,2023,160,"['Comedy', 'Family']",6.5,139.0,['nm9636648']
tt1825735,Dark Metropolis,2010,97,"['Fantasy', 'Sci-Fi']",2.2,366.0,['nm0820689']
tt1825763,Etida,2010,62,"['Action', 'Comedy', 'Drama']",7.1,61.0,['nm2689473']
tt1825833,Kandahar,2010,150,"['Action', 'Drama']",3.5,413.0,"['nm2081862', 'nm1182242']"
tt1826019,The Wind of Al Amal,2013,91,['Documentary'],9.3,109.0,['nm1072259']
tt18265146,Victoria,2023,109,"['Horror', 'Thriller']",4.2,142.0,"['nm9423812', 'nm10590578']"
tt1826610,Baikonur,2011,95,"['Comedy', 'Drama', 'Romance']",6.3,566.0,['nm0375691']
tt1826635,Come and Get Me,2011,90,['Horror'],3.7,271.0,['nm4285728']
tt1826730,Captivated: The Trials of Pamela Smart,2014,98,"['Crime', 'Documentary']",6.5,1076.0,['nm1476102']
tt1826876,So Much Water,2013,102,"['Comedy', 'Drama']",6.4,449.0,"['nm3383582', 'nm3087245']"
tt18269838,Olivia Rodrigo: driving home 2 u (a SOUR film),2022,76,"['Biography', 'Documentary', 'Music']",7.2,1370.0,['nm6959954']
tt1827372,Boca,2010,100,"['Action', 'Biography', 'Crime']",5.7,742.0,['nm0292889']
tt18274542,Io vivo altrove!,2023,104,['Comedy'],5.9,65.0,['nm0061484']
tt18274606,Ninjas Down the Street,2022,92,"['Action', 'Adventure', 'Family']",5.8,126.0,['nm0388608']
tt1827578,The End of Love,2012,89,['Drama'],5.9,1832.0,['nm0916406']
tt1827579,Spike Island,2012,105,"['Comedy', 'Drama', 'Music']",6.3,4081.0,['nm1475971']
tt18278322,Dirty Little Secret,2022,85,['Drama'],5.4,296.0,['nm0371689']
tt18280126,The Sunny Side of the Street,2022,113,['Drama'],6.9,127.0,['nm10242641']
tt1828224,The Legend of La Llorona,2011,75,"['Adventure', 'Animation', 'Family']",6.2,633.0,['nm2910706']
tt1828320,In the Hive,2012,111,['Drama'],6.5,449.0,['nm0870186']
tt18286584,Arm Wrestler,2022,78,['Documentary'],7.5,57.0,['nm8208564']
tt1828968,Don Peyote,2014,98,"['Comedy', 'Drama']",3.5,944.0,"['nm0134857', 'nm0283945']"
tt1828970,Evidence,2013,94,"['Crime', 'Mystery', 'Thriller']",5.3,7635.0,['nm1069989']
tt1828995,Delicacy,2011,108,"['Comedy', 'Drama', 'Romance']",6.6,13665.0,"['nm2271931', 'nm0283810']"
tt18296448,The Hermit of Treig,2022,79,['Documentary'],7.1,138.0,['nm13422505']
tt18303206,Indigo Kristal,2023,105,['Drama'],8.0,490.0,['nm10092657']
tt1830549,Crack Whore,2012,69,"['Comedy', 'Horror']",6.5,77.0,['nm1983056']
tt18315752,"From Meir, to Meir",2021,62,['Documentary'],8.0,83.0,['nm5582218']
tt18317064,Tori and Lokita,2022,88,['Drama'],7.1,2149.0,"['nm0201094', 'nm0201095']"
tt1832400,Married Men and Single Women,2011,88,"['Comedy', 'Drama', 'Romance']",5.4,100.0,['nm4297907']
tt1833111,Blues for Willadean,2012,113,['Drama'],6.7,145.0,['nm0794971']
tt1833127,Vampire Warriors,2010,100,"['Action', 'Thriller']",4.0,218.0,['nm0492315']
tt18335266,After Jackie,2022,87,"['Documentary', 'Sport']",7.1,66.0,['nm6420825']
tt1834234,Sushi: The Global Catch,2011,75,"['Documentary', 'History', 'News']",6.5,515.0,['nm3153222']
tt18343940,North Circular,2022,80,['Documentary'],7.5,52.0,['nm2428321']
tt1834824,Shadows and Faces,2010,116,['Drama'],6.9,919.0,['nm0952077']
tt18350242,I Love Greece,2022,90,"['Comedy', 'Romance']",5.0,109.0,['nm8690141']
tt18357588,Fast & Feel Love,2022,132,"['Action', 'Comedy', 'Drama']",6.8,1267.0,['nm3849565']
tt1835901,Babu Band Baja,2011,128,['Drama'],8.2,55.0,['nm4306141']
tt18361872,The World of Yesterday,2022,89,['Drama'],5.2,306.0,['nm1291916']
tt18362996,Cracked,2022,93,"['Horror', 'Thriller']",5.1,451.0,['nm13447130']
tt1836883,Payanam,2011,115,"['Action', 'Crime']",7.3,877.0,['nm1701255']
tt1836918,Slow Action,2011,45,['Sci-Fi'],6.9,137.0,['nm4234237']
tt1837613,Northern Soul,2014,102,"['Drama', 'Music']",6.3,4126.0,['nm4311206']
tt1837636,Queen of the Desert,2015,128,"['Adventure', 'Biography', 'Drama']",5.7,12081.0,['nm0001348']
tt1838609,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil Mutant Hellbound Flesh Eating Crawling Alien Zombified Subhumanoid Living Dead, Part 5",2011,84,['Comedy'],5.3,63.0,['nm0556826']
tt1839414,Back to the Beyond,2011,76,['Horror'],2.3,89.0,['nm3049613']
tt1839590,Ray Harryhausen: Special Effects Titan,2011,90,"['Biography', 'Documentary']",7.5,1354.0,['nm1583697']
tt1839591,Recoil,2011,94,"['Action', 'Crime', 'Drama']",5.2,5716.0,['nm2325744']
tt1839596,Rockstar,2011,159,"['Drama', 'Music', 'Romance']",7.7,46713.0,['nm1665004']
tt18413766,Kathal: A Jackfruit Mystery,2023,115,"['Comedy', 'Crime', 'Drama']",6.7,6266.0,['nm9541459']
tt1841653,The Big Heart of Girls,2011,85,['Drama'],6.1,409.0,['nm0002194']
tt1841830,Seven Acts of Mercy,2011,100,['Drama'],5.9,126.0,"['nm2398093', 'nm2401073']"
tt1842435,Yema,2012,90,['Drama'],6.4,85.0,['nm0756389']
tt1844635,The Bucks County Massacre,2010,84,"['Action', 'Horror', 'Thriller']",3.5,1578.0,['nm4328412']
tt1844735,Mekong Hotel,2012,61,['Drama'],6.1,814.0,['nm0917405']
tt1844763,Refuge,2012,84,['Drama'],5.8,587.0,['nm2713351']
tt1844793,The Cemetery,2013,85,['Horror'],3.9,367.0,['nm2986595']
tt1845773,Ai Weiwei: Never Sorry,2012,91,['Documentary'],7.5,4472.0,['nm3052903']
tt1845838,Metro Manila,2013,115,"['Crime', 'Drama']",7.6,9059.0,['nm1193346']
tt1847549,Ballymun Lullaby,2011,72,['Documentary'],9.0,59.0,['nm1162577']
tt1847615,All I Want Is Christmas,2012,100,"['Comedy', 'Family']",5.4,587.0,['nm1543860']
tt1847680,Runaway,2012,90,['Drama'],7.9,382.0,['nm3285629']
tt1848975,The Bag of Flour,2012,92,['Drama'],6.6,187.0,['nm0496227']
tt1849814,Salve,2010,91,['Drama'],6.7,434.0,['nm0205805']
tt1850394,The Dream Team,2012,97,"['Comedy', 'Sport']",5.4,3785.0,['nm0196860']
tt1850419,Rhino Season,2012,88,"['Drama', 'Thriller']",6.4,7081.0,['nm0315842']
tt1851050,Silvio Forever,2011,80,"['Biography', 'Documentary']",6.2,305.0,"['nm0264967', 'nm0532157']"
tt1852114,The Jonas Project,2012,109,['Drama'],5.5,53.0,['nm2815884']
tt1852154,Trattoria,2012,82,['Comedy'],5.7,195.0,['nm2014535']
tt18526902,Dolphin Boy,2022,90,"['Adventure', 'Animation', 'Comedy']",5.3,583.0,['nm6112161']
tt1852904,Overheard 2,2011,121,"['Action', 'Crime', 'Thriller']",6.7,1883.0,"['nm0159039', 'nm0538320']"
tt1854551,Looking for Lenny,2011,65,['Documentary'],6.2,221.0,['nm0301842']
tt1854564,Percy Jackson: Sea of Monsters,2013,106,"['Adventure', 'Family', 'Fantasy']",5.7,122046.0,['nm0294457']
tt1854582,No Vacancy,2012,81,['Horror'],4.1,2258.0,['nm0831321']
tt1855236,Just Like a Woman,2012,87,['Drama'],5.5,2896.0,['nm0098953']
tt1855400,Thiruttu Payale,2006,150,"['Crime', 'Drama', 'Thriller']",5.8,148.0,['nm1333986']
tt18556442,Blazing Neon,2022,98,['Thriller'],6.1,61.0,"['nm13468962', 'nm5807730', 'nm5869937']"
tt1856053,"Little Brother, Big Trouble: A Christmas Adventure",2012,79,"['Adventure', 'Animation', 'Comedy']",5.6,1286.0,"['nm1015050', 'nm0503497']"
tt18561380,Müjde,2022,48,['Drama'],1.2,9749.0,['nm5465109']
tt18568902,Kaun Pravin Tambe?,2022,134,"['Biography', 'Drama', 'Sport']",8.4,10871.0,['nm3304159']
tt1857766,Games of Clouds & Rain,2013,86,"['Comedy', 'Drama', 'Romance']",7.2,1173.0,['nm1561230']
tt1857842,Inhuman Resources,2012,93,"['Horror', 'Thriller']",5.8,2827.0,['nm1269084']
tt1858396,Arai Enn 305-il Kadavul,2008,164,"['Comedy', 'Fantasy']",5.8,325.0,['nm2435980']
tt1858524,Rhymes with Banana,2012,99,['Comedy'],6.3,143.0,"['nm4050491', 'nm3895605']"
tt1858769,Pictures of Superheroes,2012,70,['Comedy'],6.7,71.0,['nm0842019']
tt1858799,The Pier,2011,89,"['Drama', 'Romance']",6.5,263.0,['nm0403441']
tt1859621,They Call It Myanmar: Lifting the Curtain,2012,84,"['Documentary', 'History', 'News']",7.0,314.0,['nm1297145']
tt1860260,Blood from a Stone,2011,98,['Drama'],5.9,256.0,['nm0537626']
tt1861375,War of the Buttons,2011,109,"['Adventure', 'Family']",6.4,2087.0,['nm1077168']
tt1863203,The Employer,2013,90,['Thriller'],4.4,1375.0,['nm3106201']
tt1863321,My Last Round,2011,110,"['Drama', 'Romance', 'Sport']",6.7,371.0,['nm4368334']
tt1864557,Road North,2012,110,"['Comedy', 'Drama']",6.4,2183.0,['nm0442455']
tt1865335,Confession of a Child of the Century,2012,120,"['Drama', 'Romance']",4.3,638.0,['nm0894173']
tt1865346,Detention of the Dead,2012,87,"['Action', 'Adventure', 'Comedy']",4.5,2755.0,['nm0542638']
tt1865505,Song of the Sea,2014,93,"['Adventure', 'Animation', 'Drama']",8.0,61080.0,['nm1119079']
tt1865569,Çalgi Çengi,2011,90,['Comedy'],7.0,13300.0,['nm3252853']
tt1867091,The Reconstruction of William Zero,2014,98,"['Drama', 'Mystery', 'Sci-Fi']",5.4,1198.0,['nm0124112']
tt1867121,Our School's E.T.,2008,120,['Comedy'],6.0,181.0,['nm0661875']
tt18673234,In Search of Lost Time,2022,124,['Drama'],5.9,82.0,['nm0232504']
tt18688348,Maksym Osa,2022,100,"['History', 'Mystery', 'Thriller']",6.3,346.0,['nm5335895']
tt1869233,Three Kings,2011,123,['Comedy'],4.3,275.0,['nm1335378']
tt1869345,Contratiempo,2011,83,['Action'],7.7,1750.0,['nm1740286']
tt1869759,The Train,2011,133,['Drama'],4.7,154.0,['nm0415852']
tt1870425,Mac & Devin Go to High School,2012,75,['Comedy'],4.4,9150.0,['nm1866679']
tt1871373,Somewhere to Disappear,2010,57,['Documentary'],7.5,76.0,"['nm2036566', 'nm4385845']"
tt1872167,Chasing Rainbows,2012,104,['Comedy'],7.0,634.0,['nm0158305']
tt1874789,Supporting Characters,2012,87,['Comedy'],6.2,986.0,['nm1633080']
tt18748482,All Kinds of Love,2022,76,"['Comedy', 'Romance']",6.2,97.0,['nm1921973']
tt18748928,Gara-Gara Warisan,2022,117,"['Comedy', 'Drama']",7.3,400.0,['nm8712409']
tt18750342,"Yes, I Can't Swim",2022,120,['Drama'],5.5,82.0,['nm0913824']
tt1876263,The Lithium Conspiracy,2012,104,"['Drama', 'Thriller']",6.4,89.0,['nm1031122']
tt1876535,Webcam,2011,71,"['Comedy', 'Drama']",4.6,90.0,['nm0879726']
tt1877602,Early One Morning,2011,91,['Drama'],6.6,579.0,['nm0610182']
tt1877646,Gene-Fusion,2011,78,"['Animation', 'Sci-Fi']",3.8,110.0,['nm1496018']
tt1879032,Rapture-Palooza,2013,85,"['Comedy', 'Fantasy']",5.2,12204.0,['nm0585452']
tt1882116,Médecins de campagne,2010,53,['Documentary'],6.7,112.0,"['nm4402872', 'nm4402836']"
tt1883179,The Miracle,2013,90,['Drama'],5.3,82.0,['nm0821526']
tt1884312,Forced to Fight,2011,101,['Action'],4.3,805.0,['nm0702987']
tt1884414,Shakespeare High,2011,82,['Documentary'],6.9,122.0,['nm0744715']
tt1884447,The Hooker with a Heart of Gold,2010,149,"['Action', 'Comedy', 'Thriller']",7.8,255.0,['nm1121649']
tt1885265,Good Deeds,2012,129,"['Comedy', 'Drama', 'Romance']",5.7,8120.0,['nm1347153']
tt1885299,Lucky Them,2013,97,"['Comedy', 'Drama']",6.1,3919.0,['nm0341722']
tt1885431,Under Control,2011,98,['Documentary'],6.9,130.0,['nm1311271']
tt1887671,Ayhan Hanim,2014,110,['Drama'],6.3,188.0,['nm2896395']
tt1887785,The Legend of Kaspar Hauser,2012,95,"['Drama', 'Mystery']",6.6,1495.0,['nm0544305']
tt1887935,Redemption Street,2012,91,"['Drama', 'Thriller']",6.5,1037.0,['nm1204407']
tt1890373,Combat Girls,2011,107,['Drama'],6.7,5444.0,['nm1177494']
tt1890559,The Callback Queen,2013,88,"['Comedy', 'Romance']",4.2,272.0,['nm1531261']
tt1891750,Bastardi,2010,81,"['Comedy', 'Crime', 'Drama']",4.6,228.0,['nm0845406']
tt1891788,It Was the Son,2012,93,"['Comedy', 'Drama']",6.7,1296.0,['nm0162668']
tt1891974,Ace Attorney,2012,135,"['Comedy', 'Crime', 'Drama']",6.5,3001.0,['nm0586281']
tt18930366,The Long Rider,2022,96,"['Documentary', 'Western']",7.7,104.0,['nm1439785']
tt1893326,Scatter My Ashes at Bergdorf's,2013,93,['Documentary'],6.2,894.0,['nm0585738']
tt1893415,Infected,2013,116,"['Action', 'Horror', 'Sci-Fi']",3.8,477.0,['nm4396943']
tt1894474,Hooked for Life,2011,125,['Documentary'],7.6,106.0,['nm0383855']
tt1894616,Awaken,2012,95,"['Drama', 'Romance', 'Sci-Fi']",6.2,672.0,['nm2057567']
tt1895416,Jaago,2010,151,"['Drama', 'Sport']",7.3,483.0,['nm4420574']
tt1897949,Koko and the Ghosts,2011,90,"['Adventure', 'Family', 'Mystery']",6.7,648.0,['nm0476206']
tt1899285,Day of the Siege,2012,114,"['Drama', 'History', 'War']",4.3,2167.0,['nm0553379']
tt19034522,White Hot: The Rise & Fall of Abercrombie & Fitch,2022,88,['Documentary'],5.8,4987.0,['nm3052903']
tt1906386,Guerrilla,2011,140,"['Drama', 'History', 'War']",8.1,2733.0,['nm0950361']
tt1906389,Hello My Love,2009,95,"['Comedy', 'Drama', 'Romance']",5.6,155.0,['nm4598786']
tt1906393,Hyde's Secret Nightmare,2011,122,['Horror'],4.6,193.0,['nm0188173']
tt1906440,Off Shore,2011,89,"['Drama', 'Romance']",3.9,207.0,['nm1672027']
tt1907622,The Long Goodbye,2010,108,"['Documentary', 'Family']",7.9,51.0,['nm0946019']
tt1907743,Blumenthal,2013,86,['Comedy'],6.5,99.0,['nm2424899']
tt19113302,Fugitive: The Curious Case of Carlos Ghosn,2022,95,['Documentary'],6.5,1228.0,['nm0086872']
tt1913002,Bonsái,2011,95,['Drama'],6.2,878.0,['nm1825141']
tt1914281,Home: The House Imp,2012,109,"['Drama', 'Family']",6.8,105.0,['nm0412824']
tt1919064,Sheida,1999,100,"['Drama', 'Romance', 'War']",6.3,387.0,['nm0846092']
tt1919137,The Last Supper,2012,120,"['Action', 'History']",5.8,887.0,['nm1283651']
tt1919174,Time of My Life,2012,121,['Drama'],7.2,1324.0,['nm0051206']
tt1920829,A Reckoning,2011,101,"['Drama', 'Horror', 'Mystery']",6.6,60.0,['nm4443532']
tt1920846,Another World,2014,99,"['Action', 'Horror', 'Sci-Fi']",3.5,3465.0,['nm1940674']
tt1921070,Pusher,2012,89,"['Crime', 'Thriller']",5.5,4913.0,['nm1060986']
tt1921129,The Militant,2013,120,"['Drama', 'Family']",6.5,68.0,['nm0631315']
tt1922675,The Hunter,2011,124,['Drama'],5.8,139.0,['nm1480594']
tt1924286,Ibqa Qabilni,2009,86,['Comedy'],2.2,51.0,['nm4416829']
tt1924396,The Best Offer,2013,131,"['Crime', 'Drama', 'Mystery']",7.8,124158.0,['nm0868153']
tt1925431,Fire with Fire,2012,97,"['Action', 'Thriller']",5.6,27171.0,['nm0057106']
tt1925493,Random Acts of Violence,2019,80,['Horror'],5.2,2820.0,['nm0059431']
tt19269022,Sodium Day,2018,100,"['Comedy', 'Drama']",6.9,85.0,['nm2054759']
tt19269198,The Whore Next Door,2022,106,['Drama'],2.9,73.0,['nm13368627']
tt1927029,Em Câmara Lenta,2012,71,['Drama'],5.2,53.0,['nm0519882']
tt1927068,Shameless,2012,81,['Drama'],5.2,1490.0,['nm1965582']
tt1928329,Lines of Wellington,2012,151,"['Drama', 'History', 'War']",6.0,1533.0,['nm0765384']
tt1929237,The Nightingale of Tibet,2013,75,"['Drama', 'Musical']",7.4,224.0,['nm1069392']
tt1930425,Okkar eigin Osló,2011,97,"['Comedy', 'Romance']",6.0,123.0,['nm2382702']
tt1930467,The House Without a Window,2011,100,"['Drama', 'Family', 'Fantasy']",7.3,73.0,['nm3714424']
tt1931421,Dolfje Weerwolfje,2011,89,"['Drama', 'Family', 'Fantasy']",6.2,650.0,['nm0003400']
tt1931466,Knife Fight,2012,100,['Drama'],5.2,1519.0,['nm0349702']
tt1932767,What Maisie Knew,2012,99,['Drama'],7.4,28301.0,"['nm0569166', 'nm0796915']"
tt1933618,My Sister's Kids Home Alone,2012,79,"['Comedy', 'Family']",4.4,165.0,['nm0585701']
tt1934227,Corrupt Hands,2000,103,"['Crime', 'Drama']",5.0,314.0,['nm0023119']
tt1934229,Dead Woman's Hollow,2013,106,"['Crime', 'Drama', 'Horror']",3.5,153.0,['nm3105781']
tt1934248,End Roll,2012,72,"['Horror', 'Mystery', 'Thriller']",4.8,139.0,"['nm4434267', 'nm4171068']"
tt1934299,Salvage Mice,2011,82,['Action'],5.7,73.0,['nm0853393']
tt1934335,A Beautiful Life,2011,124,"['Drama', 'Romance']",6.6,1037.0,['nm0490487']
tt1935201,Please Kill Mr. Know It All,2012,87,"['Comedy', 'Crime', 'Horror']",4.7,259.0,"['nm3525711', 'nm0271111']"
tt1935826,Into the Fire,2011,124,"['Crime', 'Documentary', 'History']",8.0,82.0,['nm4016351']
tt1937097,Year of Grace,2011,90,['Comedy'],5.3,167.0,['nm0690532']
tt1937504,The Forgotten Kingdom,2013,101,['Drama'],7.1,237.0,['nm0610938']
tt1939659,Carrie,2013,100,"['Drama', 'Horror', 'Thriller']",5.8,144601.0,['nm0005303']
tt1941585,Les Mythos,2011,87,['Comedy'],5.7,496.0,['nm0862312']
tt1942064,Game Boys,2008,112,"['Comedy', 'Romance']",6.8,151.0,['nm1121649']
tt1943048,My Own Swordsman,2011,92,"['Action', 'Comedy']",5.1,430.0,['nm3269905']
tt1943747,Let Fury Have the Hour,2012,100,"['Biography', 'Documentary', 'History']",5.6,108.0,['nm3365469']
tt1943763,Le monde nous appartient,2012,88,['Drama'],5.9,138.0,['nm1437690']
tt1945037,Begin Again,2013,68,"['Drama', 'Family']",7.1,64.0,"['nm2495038', 'nm3371870']"
tt1945218,Tora Bora,2011,102,['Drama'],8.0,105.0,['nm2637106']
